seed,metric,frac_overlap,metric_overlap,metric_ood_one,metric_ood_all_mnist,metric_ood_all_svhn
8,cycle_knn,0.2,0.712000,0.378875,0.588700,0.244660
8,mutual_knn,0.2,0.214700,0.071325,0.126480,0.036405
8,lcs_knn,0.2,0.394000,0.149750,0.220800,0.082975
8,cka,0.2,0.755643,0.318581,0.672831,0.395317
8,unbiased_cka,0.2,0.749424,0.314191,0.672530,0.394899
8,cknna,0.2,0.193434,0.075323,0.119554,0.036583
8,svcca,0.2,0.790513,0.368440,0.578849,0.460873
8,edit_distance_knn,0.2,0.758800,0.752862,0.753840,0.751679
9,cycle_knn,0.8,0.681750,0.576500,0.635000,0.334780
9,mutual_knn,0.8,0.239275,0.147800,0.155620,0.054729
9,lcs_knn,0.8,0.420750,0.272000,0.263900,0.118623
9,cka,0.8,0.652569,0.413199,0.594609,0.535074
9,unbiased_cka,0.8,0.647468,0.402503,0.594206,0.534740
9,cknna,0.8,0.236400,0.139979,0.145407,0.053095
9,svcca,0.8,0.488831,0.464347,0.592718,0.546199
9,edit_distance_knn,0.8,0.760150,0.755900,0.755130,0.752286
9,cycle_knn,0.4,0.673000,0.383000,0.664100,0.287953
9,mutual_knn,0.4,0.218000,0.077000,0.160690,0.044660
9,lcs_knn,0.4,0.382500,0.150667,0.272800,0.100300
9,cka,0.4,0.707172,0.320080,0.595682,0.504679
9,unbiased_cka,0.4,0.701254,0.314486,0.595181,0.504356
9,cknna,0.4,0.203669,0.078603,0.153735,0.045131
9,svcca,0.4,0.632622,0.350335,0.565146,0.526595
9,edit_distance_knn,0.4,0.758900,0.752533,0.755570,0.751990
9,cycle_knn,0.0,-1.000000,0.322600,0.574800,0.269630
9,mutual_knn,0.0,-1.000000,0.056490,0.123260,0.039928
9,lcs_knn,0.0,-1.000000,0.120200,0.218600,0.089544
9,cka,0.0,-1.000000,0.261427,0.448960,0.425473
9,unbiased_cka,0.0,-1.000000,0.257479,0.448290,0.425106
9,cknna,0.0,-1.000000,0.062883,0.117572,0.041428
9,svcca,0.0,-1.000000,0.339883,0.524544,0.486104
9,edit_distance_knn,0.0,-1.000000,0.752200,0.754100,0.751686
9,cycle_knn,0.2,0.675000,0.353875,0.586700,0.303934
9,mutual_knn,0.2,0.225500,0.067938,0.127740,0.046862
9,lcs_knn,0.2,0.394000,0.138500,0.227600,0.104026
9,cka,0.2,0.786587,0.284210,0.559386,0.516395
9,unbiased_cka,0.2,0.781584,0.279658,0.558924,0.516043
9,cknna,0.2,0.195090,0.071383,0.122202,0.048679
9,svcca,0.2,0.847927,0.345906,0.546889,0.516913
9,edit_distance_knn,0.2,0.759900,0.752575,0.754420,0.752067
9,cycle_knn,1.0,0.711000,-1.000000,0.705000,0.411955
9,mutual_knn,1.0,0.267100,-1.000000,0.185890,0.073598
9,lcs_knn,1.0,0.462800,-1.000000,0.320100,0.155962
9,cka,1.0,0.675115,-1.000000,0.681515,0.602770
9,unbiased_cka,1.0,0.671005,-1.000000,0.681007,0.602457
9,cknna,1.0,0.254887,-1.000000,0.178427,0.070269
9,svcca,1.0,0.481656,-1.000000,0.646723,0.628437
9,edit_distance_knn,1.0,0.761500,-1.000000,0.756690,0.753223
9,cycle_knn,0.6,0.675667,0.464250,0.653400,0.323794
9,mutual_knn,0.6,0.231600,0.106900,0.158670,0.051010
9,lcs_knn,0.6,0.405667,0.205250,0.267900,0.114474
9,cka,0.6,0.670708,0.358110,0.594002,0.541880
9,unbiased_cka,0.6,0.665158,0.350759,0.593460,0.541535
9,cknna,0.6,0.216177,0.103281,0.149412,0.052324
9,svcca,0.6,0.504554,0.416316,0.579781,0.542641
9,edit_distance_knn,0.6,0.759367,0.754250,0.755420,0.752190
