seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
3,edit_distance_knn,0.8,0.760630,0.760920,0.757510
3,cycle_knn,0.5,0.742900,0.748800,0.636640
3,mutual_knn,0.5,0.207820,0.223800,0.146597
3,lcs_knn,0.5,0.374700,0.393500,0.282959
3,cka,0.5,0.547031,0.608368,0.632466
3,unbiased_cka,0.5,0.541759,0.607907,0.632146
3,cknna,0.5,0.223710,0.218859,0.150479
3,svcca,0.5,0.536970,0.614243,0.653270
3,edit_distance_knn,0.5,0.759530,0.759740,0.756815
3,cycle_knn,0.1,0.704200,0.767700,0.636985
3,mutual_knn,0.1,0.186870,0.234540,0.148160
3,lcs_knn,0.1,0.329800,0.412200,0.289451
3,cka,0.1,0.506241,0.680760,0.724233
3,unbiased_cka,0.1,0.500589,0.680339,0.723952
3,cknna,0.1,0.199586,0.226001,0.154137
3,svcca,0.1,0.531029,0.690693,0.611576
3,edit_distance_knn,0.1,0.757730,0.760120,0.757118
3,cycle_knn,1.0,0.806400,0.792300,0.696143
3,mutual_knn,1.0,0.245330,0.253510,0.178231
3,lcs_knn,1.0,0.419100,0.443200,0.335472
3,cka,1.0,0.618395,0.717734,0.750620
3,unbiased_cka,1.0,0.613981,0.717232,0.750364
3,cknna,1.0,0.257281,0.248983,0.180471
3,svcca,1.0,0.565525,0.730505,0.680654
3,edit_distance_knn,1.0,0.760400,0.761720,0.758758
3,cycle_knn,0.6,0.743200,0.755400,0.678626
3,mutual_knn,0.6,0.210160,0.229150,0.158893
3,lcs_knn,0.6,0.361700,0.400000,0.308236
3,cka,0.6,0.558198,0.641068,0.648304
3,unbiased_cka,0.6,0.553121,0.640420,0.647988
3,cknna,0.6,0.223969,0.225217,0.165424
3,svcca,0.6,0.544907,0.647131,0.658107
3,edit_distance_knn,0.6,0.758700,0.758890,0.757990
4,cycle_knn,0.3,0.719600,0.787900,0.666103
4,mutual_knn,0.3,0.194380,0.248450,0.156861
4,lcs_knn,0.3,0.347300,0.436900,0.308466
4,cka,0.3,0.527858,0.810827,0.714591
4,unbiased_cka,0.3,0.522448,0.810426,0.714298
4,cknna,0.3,0.207339,0.241730,0.164480
4,svcca,0.3,0.530257,0.698854,0.685576
4,edit_distance_knn,0.3,0.758340,0.761160,0.757721
4,cycle_knn,0.9,0.793000,0.783000,0.685272
4,mutual_knn,0.9,0.236510,0.242580,0.171193
4,lcs_knn,0.9,0.409500,0.428400,0.327251
4,cka,0.9,0.597144,0.706688,0.746115
4,unbiased_cka,0.9,0.592456,0.706208,0.745802
4,cknna,0.9,0.251140,0.239617,0.175545
4,svcca,0.9,0.553813,0.710388,0.722104
4,edit_distance_knn,0.9,0.760480,0.760450,0.758201
4,cycle_knn,0.2,0.724100,0.797400,0.644361
4,mutual_knn,0.2,0.191440,0.260080,0.149601
4,lcs_knn,0.2,0.339600,0.449900,0.294253
4,cka,0.2,0.521184,0.776527,0.719241
4,unbiased_cka,0.2,0.515674,0.776025,0.718990
4,cknna,0.2,0.207181,0.250877,0.155322
4,svcca,0.2,0.537639,0.714070,0.678150
4,edit_distance_knn,0.2,0.757840,0.761280,0.757137
4,cycle_knn,0.7,0.764700,0.783100,0.662223
4,mutual_knn,0.7,0.220300,0.245060,0.157959
4,lcs_knn,0.7,0.398000,0.429800,0.306738
4,cka,0.7,0.565590,0.775812,0.743173
4,unbiased_cka,0.7,0.560537,0.775413,0.742889
4,cknna,0.7,0.236661,0.241825,0.160644
4,svcca,0.7,0.582343,0.683667,0.720824
4,edit_distance_knn,0.7,0.760340,0.761000,0.757556
4,cycle_knn,0.8,0.775900,0.765400,0.685963
4,mutual_knn,0.8,0.225730,0.232740,0.174270
4,lcs_knn,0.8,0.396300,0.409700,0.332283
4,cka,0.8,0.582752,0.752539,0.761623
4,unbiased_cka,0.8,0.577901,0.752155,0.761316
