seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
5,cknna,0.8,0.818044,0.683553,0.799381
5,svcca,0.8,0.658211,0.893242,0.808867
5,edit_distance_knn,0.8,0.360690,0.225240,0.353546
5,cycle_knn,0.9,0.996000,0.975300,0.921596
5,mutual_knn,0.9,0.821670,0.702600,0.789567
5,lcs_knn,0.9,5.556400,4.423800,5.248195
5,cka,0.9,0.991323,0.982035,0.996655
5,unbiased_cka,0.9,0.991292,0.981993,0.996292
5,cknna,0.9,0.812863,0.692249,0.770142
5,svcca,0.9,0.664476,0.915477,0.786948
5,edit_distance_knn,0.9,0.357930,0.232860,0.322684
5,cycle_knn,1.0,0.994900,0.973400,0.922096
5,mutual_knn,1.0,0.824040,0.729260,0.808032
5,lcs_knn,1.0,5.565500,4.624100,5.408881
5,cka,1.0,0.991965,0.982114,0.997120
5,unbiased_cka,1.0,0.991936,0.982069,0.996832
5,cknna,1.0,0.822235,0.720611,0.790451
5,svcca,1.0,0.670855,0.887124,0.777878
5,edit_distance_knn,1.0,0.359620,0.253150,0.340700
6,cycle_knn,0.0,0.996400,0.975100,0.920905
6,mutual_knn,0.0,0.806400,0.699000,0.782583
6,lcs_knn,0.0,5.398300,4.372100,5.153081
6,cka,0.0,0.989458,0.979310,0.995948
6,unbiased_cka,0.0,0.989424,0.979159,0.995940
6,cknna,0.0,0.805336,0.686703,0.763951
6,svcca,0.0,0.707587,0.937959,0.781280
6,edit_distance_knn,0.0,0.338780,0.226740,0.311620
6,cycle_knn,0.1,0.994500,0.974200,0.925630
6,mutual_knn,0.1,0.813380,0.706280,0.802720
6,lcs_knn,0.1,5.464300,4.440200,5.348802
6,cka,0.1,0.990727,0.983178,0.996220
6,unbiased_cka,0.1,0.990695,0.983018,0.995947
6,cknna,0.1,0.807531,0.697071,0.786830
6,svcca,0.1,0.716124,0.945734,0.820963
6,edit_distance_knn,0.1,0.348340,0.234010,0.334196
6,cycle_knn,0.2,0.993900,0.974400,0.923786
6,mutual_knn,0.2,0.801140,0.720340,0.794975
6,lcs_knn,0.2,5.339800,4.541500,5.272434
6,cka,0.2,0.989586,0.981031,0.996418
6,unbiased_cka,0.2,0.989553,0.980984,0.996135
6,cknna,0.2,0.794192,0.711879,0.774433
6,svcca,0.2,0.699125,0.905779,0.800722
6,edit_distance_knn,0.2,0.333190,0.244360,0.324685
6,cycle_knn,0.3,0.995900,0.975400,0.922710
6,mutual_knn,0.3,0.802360,0.708640,0.774639
6,lcs_knn,0.3,5.361100,4.440100,5.100453
6,cka,0.3,0.990418,0.981037,0.996185
6,unbiased_cka,0.3,0.990387,0.980992,0.996177
6,cknna,0.3,0.800004,0.695730,0.757670
6,svcca,0.3,0.668605,0.894479,0.788285
6,edit_distance_knn,0.3,0.335610,0.234730,0.306073
6,cycle_knn,0.4,0.995300,0.974800,0.926590
6,mutual_knn,0.4,0.816950,0.688260,0.807714
6,lcs_knn,0.4,5.487300,4.294700,5.395206
6,cka,0.4,0.990209,0.976847,0.995786
6,unbiased_cka,0.4,0.990176,0.976695,0.995736
6,cknna,0.4,0.808693,0.676693,0.790253
6,svcca,0.4,0.717923,0.927378,0.778743
6,edit_distance_knn,0.4,0.349610,0.219680,0.339547
6,cycle_knn,0.5,0.995500,0.973500,0.925438
6,mutual_knn,0.5,0.805260,0.695740,0.795559
6,lcs_knn,0.5,5.386800,4.354900,5.271013
6,cka,0.5,0.988878,0.968667,0.994679
6,unbiased_cka,0.5,0.988845,0.968617,0.994671
6,cknna,0.5,0.797707,0.688524,0.776171
6,svcca,0.5,0.696424,0.886664,0.814249
6,edit_distance_knn,0.5,0.339170,0.225480,0.324097
6,cycle_knn,0.6,0.995900,0.975300,0.920252
6,mutual_knn,0.6,0.824210,0.724380,0.809212
6,lcs_knn,0.6,5.585400,4.569000,5.429664
6,cka,0.6,0.991792,0.980936,0.996585
6,unbiased_cka,0.6,0.991763,0.980792,0.996577
6,cknna,0.6,0.819802,0.712726,0.790798
6,svcca,0.6,0.715238,0.899312,0.790060
6,edit_distance_knn,0.6,0.361790,0.247410,0.343589
6,cycle_knn,0.7,0.995200,0.975000,0.927820
6,mutual_knn,0.7,0.803710,0.713660,0.807330
6,lcs_knn,0.7,5.383200,4.480500,5.392325
6,cka,0.7,0.987957,0.979217,0.996520
6,unbiased_cka,0.7,0.987921,0.979000,0.996281
6,cknna,0.7,0.803042,0.702631,0.789790
6,svcca,0.7,0.663184,0.896800,0.783632
6,edit_distance_knn,0.7,0.338350,0.237790,0.338917
6,cycle_knn,0.8,0.995800,0.974900,0.921289
6,mutual_knn,0.8,0.810180,0.707730,0.770932
6,lcs_knn,0.8,5.425300,4.451900,5.095037
6,cka,0.8,0.990900,0.982665,0.996044
6,unbiased_cka,0.8,0.990869,0.982515,0.995966
6,cknna,0.8,0.808535,0.697523,0.752875
6,svcca,0.8,0.703126,0.857761,0.792075
6,edit_distance_knn,0.8,0.342550,0.234460,0.306058
6,cycle_knn,0.9,0.994600,0.973700,0.916795
6,mutual_knn,0.9,0.818160,0.704710,0.788591
6,lcs_knn,0.9,5.536400,4.428600,5.250538
6,cka,0.9,0.991000,0.978819,0.996208
6,unbiased_cka,0.9,0.990969,0.978772,0.996200
6,cknna,0.9,0.813649,0.694665,0.771430
6,svcca,0.9,0.643533,0.890816,0.803042
6,edit_distance_knn,0.9,0.355420,0.232680,0.323387
6,cycle_knn,1.0,0.995400,0.975600,0.926629
6,mutual_knn,1.0,0.826200,0.724490,0.826360
6,lcs_knn,1.0,5.608100,4.555900,5.610018
6,cka,1.0,0.988804,0.984158,0.994862
6,unbiased_cka,1.0,0.988770,0.984117,0.994854
6,cknna,1.0,0.818568,0.711900,0.812080
6,svcca,1.0,0.762496,0.888665,0.806984
6,edit_distance_knn,1.0,0.365910,0.244900,0.364221
7,cycle_knn,0.0,0.995600,0.977100,0.925207
7,mutual_knn,0.0,0.810240,0.726110,0.802724
7,lcs_knn,0.0,5.434800,4.604300,5.349800
7,cka,0.0,0.990009,0.981326,0.995967
7,unbiased_cka,0.0,0.989977,0.981282,0.995688
7,cknna,0.0,0.800069,0.715343,0.784349
7,svcca,0.0,0.680004,0.880031,0.808722
7,edit_distance_knn,0.0,0.342940,0.250960,0.334377
7,cycle_knn,0.1,0.995900,0.974800,0.929587
7,mutual_knn,0.1,0.827610,0.703970,0.817959
7,lcs_knn,0.1,5.632100,4.415000,5.515865
7,cka,0.1,0.991246,0.976956,0.996184
7,unbiased_cka,0.1,0.991216,0.976912,0.996176
7,cknna,0.1,0.826079,0.694708,0.800150
7,svcca,0.1,0.648939,0.909139,0.773501
7,edit_distance_knn,0.1,0.367410,0.231710,0.353223
7,cycle_knn,0.2,0.996400,0.974800,0.925592
7,mutual_knn,0.2,0.794910,0.727250,0.784250
7,lcs_knn,0.2,5.260600,4.587400,5.163606
7,cka,0.2,0.986259,0.977242,0.993373
7,unbiased_cka,0.2,0.986221,0.977035,0.993365
7,cknna,0.2,0.786873,0.715643,0.768892
7,svcca,0.2,0.729668,0.902144,0.769305
7,edit_distance_knn,0.2,0.324630,0.249440,0.313407
7,cycle_knn,0.3,0.995500,0.973100,0.925246
7,mutual_knn,0.3,0.815340,0.706490,0.806023
7,lcs_knn,0.3,5.485300,4.439200,5.389751
7,cka,0.3,0.991407,0.980212,0.996643
7,unbiased_cka,0.3,0.991377,0.980032,0.996636
7,cknna,0.3,0.812779,0.695278,0.786994
7,svcca,0.3,0.675568,0.911049,0.772517
7,edit_distance_knn,0.3,0.350820,0.233720,0.339390
7,cycle_knn,0.4,0.996400,0.973800,0.927704
7,mutual_knn,0.4,0.822080,0.726020,0.806676
7,lcs_knn,0.4,5.556200,4.583100,5.393132
7,cka,0.4,0.991917,0.983019,0.996503
7,unbiased_cka,0.4,0.991888,0.982977,0.996274
7,cknna,0.4,0.820013,0.716248,0.787225
7,svcca,0.4,0.653827,0.885263,0.826464
7,edit_distance_knn,0.4,0.357390,0.248470,0.339832
7,cycle_knn,0.5,0.996100,0.972200,0.924670
7,mutual_knn,0.5,0.818820,0.682860,0.801713
7,lcs_knn,0.5,5.537400,4.269800,5.328865
7,cka,0.5,0.992061,0.969547,0.997043
7,unbiased_cka,0.5,0.992033,0.969495,0.996956
7,cknna,0.5,0.814828,0.675990,0.782696
7,svcca,0.5,0.642234,0.932835,0.772471
7,edit_distance_knn,0.5,0.355540,0.217210,0.332014
7,cycle_knn,0.6,0.994500,0.973500,0.917870
7,mutual_knn,0.6,0.790860,0.715640,0.773802
7,lcs_knn,0.6,5.247100,4.504900,5.076406
7,cka,0.6,0.983453,0.977372,0.993826
7,unbiased_cka,0.6,0.983411,0.977214,0.993818
7,cknna,0.6,0.783895,0.706152,0.756457
7,svcca,0.6,0.674705,0.897863,0.808282
7,edit_distance_knn,0.6,0.322790,0.240630,0.303273
7,cycle_knn,0.7,0.996100,0.973500,0.922365
7,mutual_knn,0.7,0.808800,0.682770,0.779633
7,lcs_knn,0.7,5.426100,4.278600,5.142555
7,cka,0.7,0.989141,0.971383,0.994930
7,unbiased_cka,0.7,0.989107,0.971336,0.994922
7,cknna,0.7,0.807193,0.672150,0.762175
7,svcca,0.7,0.692004,0.918663,0.799639
7,edit_distance_knn,0.7,0.342520,0.218600,0.310583
7,cycle_knn,0.8,0.994500,0.972300,0.923248
7,mutual_knn,0.8,0.806780,0.677390,0.796266
7,lcs_knn,0.8,5.379500,4.232100,5.267440
7,cka,0.8,0.989476,0.969829,0.996050
7,unbiased_cka,0.8,0.989353,0.969777,0.995793
7,cknna,0.8,0.800280,0.668321,0.776303
7,svcca,0.8,0.709412,0.870123,0.814150
7,edit_distance_knn,0.8,0.337880,0.214050,0.324043
7,cycle_knn,0.9,0.996100,0.975300,0.927858
7,mutual_knn,0.9,0.831130,0.735210,0.820748
7,lcs_knn,0.9,5.647300,4.665500,5.529579
7,cka,0.9,0.991865,0.983142,0.996481
7,unbiased_cka,0.9,0.991836,0.983104,0.996469
7,cknna,0.9,0.827697,0.724981,0.805350
7,svcca,0.9,0.704494,0.866252,0.761828
7,edit_distance_knn,0.9,0.368360,0.257640,0.355474
7,cycle_knn,1.0,0.996400,0.975300,0.920252
7,mutual_knn,1.0,0.821640,0.720510,0.798982
7,lcs_knn,1.0,5.554800,4.539600,5.313076
7,cka,1.0,0.990948,0.983622,0.995888
7,unbiased_cka,1.0,0.990917,0.983453,0.995880
7,cknna,1.0,0.816877,0.708020,0.777478
7,svcca,1.0,0.708999,0.906131,0.801945
7,edit_distance_knn,1.0,0.357670,0.244730,0.330048
8,cycle_knn,0.0,0.994900,0.970700,0.920252
8,mutual_knn,0.0,0.807570,0.677890,0.775983
8,lcs_knn,0.0,5.390400,4.246200,5.107944
8,cka,0.0,0.990596,0.972286,0.996531
8,unbiased_cka,0.0,0.990565,0.972240,0.996237
8,cknna,0.0,0.800624,0.666535,0.756874
8,svcca,0.0,0.625716,0.917715,0.808508
8,edit_distance_knn,0.0,0.338740,0.214360,0.306784
8,cycle_knn,0.1,0.994900,0.974900,0.922595
8,mutual_knn,0.1,0.808510,0.714180,0.793228
8,lcs_knn,0.1,5.428400,4.489100,5.251114
8,cka,0.1,0.990765,0.982393,0.996093
8,unbiased_cka,0.1,0.990735,0.982209,0.996085
8,cknna,0.1,0.803459,0.700334,0.773081
8,svcca,0.1,0.700321,0.897864,0.776426
8,edit_distance_knn,0.1,0.343170,0.238990,0.322638
8,cycle_knn,0.2,0.995400,0.974800,0.924170
8,mutual_knn,0.2,0.802920,0.713760,0.796581
8,lcs_knn,0.2,5.362900,4.480600,5.275776
8,cka,0.2,0.989931,0.980278,0.996273
8,unbiased_cka,0.2,0.989899,0.980037,0.996265
8,cknna,0.2,0.797353,0.699754,0.777732
8,svcca,0.2,0.669597,0.929495,0.813158
8,edit_distance_knn,0.2,0.335100,0.238170,0.325618
8,cycle_knn,0.3,0.996100,0.971200,0.922979
8,mutual_knn,0.3,0.800200,0.706840,0.787558
8,lcs_knn,0.3,5.339400,4.445300,5.193761
8,cka,0.3,0.987203,0.972383,0.994926
8,unbiased_cka,0.3,0.987166,0.972298,0.994918
8,cknna,0.3,0.795047,0.700478,0.769020
8,svcca,0.3,0.621506,0.863264,0.847925
8,edit_distance_knn,0.3,0.334290,0.234600,0.316311
8,cycle_knn,0.4,0.995000,0.974300,0.923364
8,mutual_knn,0.4,0.811680,0.696880,0.798590
8,lcs_knn,0.4,5.455000,4.367600,5.296635
8,cka,0.4,0.991417,0.978046,0.996122
8,unbiased_cka,0.4,0.991387,0.978002,0.996114
8,cknna,0.4,0.803508,0.684502,0.777892
8,svcca,0.4,0.672384,0.900295,0.797981
8,edit_distance_knn,0.4,0.346580,0.226560,0.328065
