seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
5,edit_distance_knn,0.8,0.267820,0.059650,0.077132
5,cycle_knn,0.9,0.985300,0.738900,0.739897
5,mutual_knn,0.9,0.751780,0.391620,0.409584
5,lcs_knn,0.9,4.852800,2.562100,2.662761
5,cka,0.9,0.957913,0.910533,0.933145
5,unbiased_cka,0.9,0.956637,0.910343,0.933031
5,cknna,0.9,0.758571,0.355649,0.391677
5,svcca,0.9,0.672138,0.743734,0.774040
5,edit_distance_knn,0.9,0.278300,0.082940,0.091069
5,cycle_knn,1.0,0.984000,0.706500,0.736248
5,mutual_knn,1.0,0.767450,0.343270,0.383547
5,lcs_knn,1.0,4.995800,2.280600,2.518247
5,cka,1.0,0.962179,0.880717,0.954640
5,unbiased_cka,1.0,0.960891,0.880484,0.954573
5,cknna,1.0,0.772844,0.306284,0.362428
5,svcca,1.0,0.720671,0.713428,0.763114
5,edit_distance_knn,1.0,0.293320,0.068170,0.081757
6,cycle_knn,0.0,0.982900,0.709200,0.737669
6,mutual_knn,0.0,0.753790,0.370100,0.400184
6,lcs_knn,0.0,4.872600,2.446100,2.609442
6,cka,0.0,0.956377,0.896429,0.919533
6,unbiased_cka,0.0,0.954946,0.896215,0.919365
6,cknna,0.0,0.755399,0.333671,0.387981
6,svcca,0.0,0.706406,0.748546,0.785117
6,edit_distance_knn,0.0,0.282150,0.076180,0.089386
6,cycle_knn,0.1,0.983700,0.736800,0.762907
6,mutual_knn,0.1,0.763930,0.409260,0.441245
6,lcs_knn,0.1,4.942800,2.651100,2.839774
6,cka,0.1,0.958339,0.946423,0.946644
6,unbiased_cka,0.1,0.958248,0.943689,0.941436
6,cknna,0.1,0.771382,0.370869,0.426333
6,svcca,0.1,0.688206,0.752370,0.836138
6,edit_distance_knn,0.1,0.286960,0.087870,0.101756
6,cycle_knn,0.2,0.987400,0.698200,0.744584
6,mutual_knn,0.2,0.777650,0.333060,0.386789
6,lcs_knn,0.2,5.083600,2.241100,2.534726
6,cka,0.2,0.966563,0.836294,0.949246
6,unbiased_cka,0.2,0.965974,0.822136,0.941429
6,cknna,0.2,0.782485,0.295901,0.366772
6,svcca,0.2,0.707219,0.772363,0.778952
6,edit_distance_knn,0.2,0.303420,0.065930,0.083697
