seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
4,unbiased_cka,0.4,0.917356,0.446495,0.457146
4,cknna,0.4,0.059474,0.029851,0.009296
4,svcca,0.4,0.935900,0.520966,0.515498
4,edit_distance_knn,0.4,0.752570,0.751140,0.750330
4,cycle_knn,0.9,0.500000,0.236300,0.158651
4,mutual_knn,0.9,0.094910,0.033270,0.021197
4,lcs_knn,0.9,0.189400,0.074500,0.048440
4,cka,0.9,0.931417,0.631185,0.577416
4,unbiased_cka,0.9,0.931324,0.630958,0.577265
4,cknna,0.9,0.074592,0.027500,0.017196
4,svcca,0.9,0.946593,0.605837,0.602738
4,edit_distance_knn,0.9,0.753310,0.750880,0.750611
4,cycle_knn,0.6,0.448500,0.217100,0.128227
4,mutual_knn,0.6,0.079550,0.029320,0.017025
4,lcs_knn,0.6,0.163800,0.066200,0.036647
4,cka,0.6,0.921089,0.480421,0.544892
4,unbiased_cka,0.6,0.920986,0.480109,0.544767
4,cknna,0.6,0.061895,0.025340,0.014106
4,svcca,0.6,0.939227,0.500551,0.596597
4,edit_distance_knn,0.6,0.752640,0.750870,0.750496
4,cycle_knn,0.1,0.405400,0.209700,0.101260
4,mutual_knn,0.1,0.070430,0.027820,0.012692
4,lcs_knn,0.1,0.143300,0.062600,0.029118
4,cka,0.1,0.912583,0.390361,0.450636
4,unbiased_cka,0.1,0.912470,0.389957,0.450504
4,cknna,0.1,0.052420,0.023631,0.010517
4,svcca,0.1,0.919548,0.447763,0.471505
4,edit_distance_knn,0.1,0.752050,0.750750,0.750338
5,cycle_knn,0.6,0.447000,0.243000,0.096420
5,mutual_knn,0.6,0.080230,0.034370,0.012031
5,lcs_knn,0.6,0.161500,0.070600,0.027389
5,cka,0.6,0.925421,0.552838,0.402617
5,unbiased_cka,0.6,0.925323,0.552511,0.402460
5,cknna,0.6,0.060665,0.028609,0.010249
5,svcca,0.6,0.940535,0.547118,0.519289
5,edit_distance_knn,0.6,0.752540,0.750960,0.750438
5,cycle_knn,0.8,0.489400,0.253400,0.123502
5,mutual_knn,0.8,0.092610,0.035430,0.015857
5,lcs_knn,0.8,0.187800,0.076300,0.036955
5,cka,0.8,0.929461,0.521335,0.591686
5,unbiased_cka,0.8,0.929367,0.521009,0.591588
5,cknna,0.8,0.070926,0.029703,0.013323
5,svcca,0.8,0.945045,0.566542,0.558502
