seed,metric,frac_overlap,metric_overlap,metric_ood_one,metric_ood_all_mnist,metric_ood_all_svhn
8,cycle_knn,0.2,0.377000,0.101875,0.092600,0.039106
8,mutual_knn,0.2,0.056400,0.012200,0.010830,0.004348
8,lcs_knn,0.2,0.140000,0.027625,0.024700,0.010986
8,cka,0.2,0.486122,0.377299,0.116703,0.158024
8,unbiased_cka,0.2,0.484204,0.376992,0.116492,0.157951
8,cknna,0.2,0.045801,0.009437,0.009774,0.003455
8,svcca,0.2,0.374973,0.308764,0.210427,0.301557
8,edit_distance_knn,0.2,0.752200,0.750350,0.750380,0.750134
9,cycle_knn,0.0,-1.000000,0.093100,0.090900,0.040143
9,mutual_knn,0.0,-1.000000,0.011090,0.010930,0.004302
9,lcs_knn,0.0,-1.000000,0.027100,0.025700,0.010602
9,cka,0.0,-1.000000,0.357450,0.054731,0.144418
9,unbiased_cka,0.0,-1.000000,0.357147,0.054423,0.144303
9,cknna,0.0,-1.000000,0.009004,0.009696,0.003654
9,svcca,0.0,-1.000000,0.339943,0.200684,0.284226
9,edit_distance_knn,0.0,-1.000000,0.750290,0.750320,0.750119
9,cycle_knn,0.6,0.430333,0.169250,0.109500,0.048632
9,mutual_knn,0.6,0.075000,0.021750,0.012870,0.005624
9,lcs_knn,0.6,0.155667,0.053500,0.028200,0.013445
9,cka,0.6,0.975352,0.667479,0.286104,0.172841
9,unbiased_cka,0.6,0.975329,0.667263,0.285849,0.172716
9,cknna,0.6,0.060168,0.016000,0.011398,0.004974
9,svcca,0.6,0.619779,0.305724,0.319082,0.341583
9,edit_distance_knn,0.6,0.752033,0.750925,0.750370,0.750138
9,cycle_knn,1.0,0.589200,-1.000000,0.201600,0.098725
9,mutual_knn,1.0,0.133300,-1.000000,0.026750,0.012538
9,lcs_knn,1.0,0.259400,-1.000000,0.060600,0.027774
9,cka,1.0,0.978974,-1.000000,0.496074,0.428230
9,unbiased_cka,1.0,0.978946,-1.000000,0.495827,0.428111
9,cknna,1.0,0.105992,-1.000000,0.023658,0.010599
9,svcca,1.0,0.881571,-1.000000,0.580455,0.563941
9,edit_distance_knn,1.0,0.755560,-1.000000,0.750850,0.750315
9,cycle_knn,0.4,0.347500,0.143000,0.104800,0.045406
9,mutual_knn,0.4,0.054650,0.017617,0.012160,0.005078
9,lcs_knn,0.4,0.118500,0.037833,0.026800,0.013099
9,cka,0.4,0.974446,0.462264,0.061072,0.071064
9,unbiased_cka,0.4,0.974441,0.461918,0.060813,0.070979
9,cknna,0.4,0.039988,0.014154,0.010854,0.004376
9,svcca,0.4,0.444270,0.339133,0.243350,0.315355
9,edit_distance_knn,0.4,0.751600,0.750533,0.750250,0.750154
9,cycle_knn,0.8,0.539500,0.216000,0.161900,0.085049
9,mutual_knn,0.8,0.108425,0.030300,0.020200,0.010134
9,lcs_knn,0.8,0.218750,0.061000,0.045500,0.022818
9,cka,0.8,0.973050,0.012395,0.351553,0.420743
9,unbiased_cka,0.8,0.973020,0.011254,0.351347,0.420604
9,cknna,0.8,0.085222,0.022478,0.017457,0.008414
9,svcca,0.8,0.737825,0.337220,0.406679,0.526482
9,edit_distance_knn,0.8,0.754275,0.751100,0.750580,0.750257
9,cycle_knn,0.2,0.326000,0.098375,0.099800,0.046712
9,mutual_knn,0.2,0.053600,0.011813,0.011820,0.005297
9,lcs_knn,0.2,0.111000,0.025000,0.024300,0.010986
9,cka,0.2,0.481532,0.373845,0.098290,0.036483
9,unbiased_cka,0.2,0.477837,0.373528,0.098005,0.036396
9,cknna,0.2,0.041555,0.009028,0.011016,0.004679
9,svcca,0.2,0.402962,0.331088,0.273323,0.316230
9,edit_distance_knn,0.2,0.751100,0.750375,0.750430,0.750100
